Day of Production,Oil Rate (mbd),Water Cut (%),GOR (scf/stb),Water Rate (mbd),Liquid Rate (mbd),Gas Rate (mscf)
1166,Pd-02,6.542828807,45.67099969,3765,5.500147815,12.04297662,24633.75046
1167,Pu-01,3.129748697,73.07200197,3419,8.492907741,11.62265644,10700.61079
1167,Pu-02,14.5245062,50.04400197,1929.000047,14.550093,29.0745992,28017.77315
1167,Pu-03,6.783991509,0,4095,0,6.783991509,27780.44523
1167,Pu-04,6.984597299,6.075999726,5975,0.451837775,7.436435073,41732.96886
1167,Pu-05,11.8411552,0.114,5034,0.013514323,11.85466952,59608.37526
1167,Co-01,23.9006926,26.10000034,876,8.441246116,32.34193872,20937.00672
1167,Co-02,5.323742085,3.6,664,0.198811945,5.52255403,3534.964745
1167,Ga-01,5.68392513,40.73999757,1250,3.90757824,9.59150337,7104.906413
1167,Ga-02,9.645935807,32.92000028,1250,4.733813518,14.37974933,12057.41976
1167,Ga-03,7.529194557,41.7600025,1250,5.398681268,12.92787582,9411.493196
1167,Ga-04,3.738299527,10.15999717,1250,0.422763929,4.161063456,4672.874408
1167,Cr-01,3.563656906,43.37578761,1476,2.729864461,6.293521368,5259.957594
1167,Cr-02,3.953794278,50.27200253,1250,3.997047259,7.950841538,4942.242848
1167,Pd-01,1.715782581,0,3765,0,1.715782581,6459.921419
1167,Pd-02,6.541513282,45.67199969,3765,5.499263563,12.04077685,24628.79751
1168,Pu-01,3.128701566,73.07300197,3419,8.490497732,11.6191993,10697.03066
1168,Pu-02,14.51964669,50.04600197,1929.000047,14.54638859,29.06603528,28008.39916
1168,Pu-03,6.781721766,0,4095,0,6.781721766,27771.15063
1168,Pu-04,6.982260439,6.083999726,5975,0.452319844,7.434580283,41719.00612
1168,Pu-05,11.83719346,0.117,5034,0.013865739,11.8510592,59588.43189
1168,Co-01,23.89588704,26.15000034,876,8.461441534,32.35732858,20932.79705
1168,Co-02,5.322671675,3.65,664,0.201637277,5.524308951,3534.253992
1168,Ga-01,5.680870553,40.75999757,1250,3.908714727,9.589585279,7101.088191
1168,Ga-02,9.641341141,32.93000028,1250,4.733701622,14.37504276,12051.67643
1168,Ga-03,7.526247535,41.7650025,1250,5.397677696,12.92392523,9407.809418
1168,Ga-04,3.736290541,10.16499717,1250,0.422768204,4.159058744,4670.363176
1168,Cr-01,3.558959497,43.37678761,1476,2.726377111,6.285336608,5253.024218
1168,Cr-02,3.948582613,50.27300253,1250,3.991938259,7.940520872,4935.728266
1168,Pd-01,1.7154376,0,3765,0,1.7154376,6458.622564
1168,Pd-02,6.540198022,45.67299969,3765,5.498379452,12.03857747,24623.84555
1169,Pu-01,3.127654786,73.07400197,3419,8.488088417,11.6157432,10693.45172
1169,Pu-02,14.51478881,50.04800197,1929.000047,14.54268513,29.05747393,27999.02829
1169,Pu-03,6.779452784,0,4095,0,6.779452784,27761.85915
1169,Pu-04,6.979924361,6.091999726,5975,0.452801648,7.432726009,41705.04806
1169,Pu-05,11.83323305,0.12,5034,0.01421694,11.84744999,59568.49519
1169,Co-01,23.89108245,26.20000034,876,8.481658148,32.3727406,20928.58823
1169,Co-02,5.321601479,3.7,664,0.204464439,5.526065918,3533.543382
1169,Ga-01,5.677817616,40.77999757,1250,3.909851048,9.587668665,7097.27202
1169,Ga-02,9.636748663,32.94000028,1250,4.733589397,14.37033806,12045.93583
1169,Ga-03,7.523301666,41.7700025,1250,5.396674273,12.91997594,9404.127083
1169,Ga-04,3.734282634,10.16999717,1250,0.422772377,4.157055011,4667.853293
1169,Cr-01,3.55426828,43.37778761,1476,2.722894215,6.277162495,5246.099982
1169,Cr-02,3.943377817,50.27400253,1250,3.986835789,7.930213606,4929.222271
1169,Pd-01,1.715092688,0,3765,0,1.715092688,6457.323971
1169,Pd-02,6.538883027,45.67399969,3765,5.497495483,12.03637851,24618.8946
1170,Pu-01,3.126608357,73.07500197,3419,8.485679796,11.61228815,10689.87397
1170,Pu-02,14.50993255,50.05000197,1929.000047,14.53898261,29.04891515,27989.66057
1170,Pu-03,6.77718456,0,4095,0,6.77718456,27752.57077
1170,Pu-04,6.977589065,6.099999726,5975,0.453283187,7.430872252,41691.09466
1170,Pu-05,11.82927397,0.123,5034,0.014567926,11.8438419,59548.56517
1170,Co-01,23.88627883,26.25000034,876,8.501896004,32.38817483,20924.38025
1170,Co-02,5.320531499,3.75,664,0.207293435,5.527824934,3532.832915
1170,Ga-01,5.674766321,40.79999757,1250,3.910987206,9.585753526,7093.457901
1170,Ga-02,9.632158372,32.95000028,1250,4.733476843,14.36563522,12040.19796
1170,Ga-03,7.520356951,41.7750025,1250,5.395671,12.91602795,9400.446188
1170,Ga-04,3.732275807,10.17499717,1250,0.422776449,4.155052256,4665.344758
1170,Cr-01,3.549583247,43.37878761,1476,2.719415768,6.268999015,5239.184873
1170,Cr-02,3.938179882,50.27500253,1250,3.981739842,7.919919723,4922.724852
1170,Pd-01,1.714747845,0,3765,0,1.714747845,6456.025638
1170,Pd-02,6.537568295,45.67499969,3765,5.496611654,12.03417995,24613.94463
1171,Pu-01,3.125562277,73.07600197,3419,8.483271869,11.60883415,10686.29743
1171,Pu-02,14.50507791,50.05200197,1929.000047,14.53528103,29.04035894,27980.29597
1171,Pu-03,6.774917095,0,4095,0,6.774917095,27743.2855
1171,Pu-04,6.97525455,6.107999726,5975,0.453764461,7.429019011,41677.14594
1171,Pu-05,11.82531621,0.126,5034,0.014918696,11.84023491,59528.64181
1171,Co-01,23.88147616,26.30000034,876,8.522155146,32.40363131,20920.17312
1171,Co-02,5.319461734,3.8,664,0.210124268,5.529586002,3532.122591
1171,Ga-01,5.671716665,40.81999757,1250,3.9121232,9.583839865,7089.645831
1171,Ga-02,9.627570268,32.96000028,1250,4.733363962,14.36093423,12034.46283
1171,Ga-03,7.517413388,41.7800025,1250,5.394667875,12.91208126,9396.766735
1171,Ga-04,3.730270058,10.17999717,1250,0.422780421,4.153050479,4662.837572
1171,Cr-01,3.544904389,43.37978761,1476,2.715941763,6.260846153,5232.278879
1171,Cr-02,3.932988798,50.27600253,1250,3.976650407,7.909639205,4916.235997
1171,Pd-01,1.714403072,0,3765,0,1.714403072,6454.727567
1171,Pd-02,6.536253829,45.67599969,3765,5.495727968,12.0319818,24608.99566
1172,Pu-01,3.124516547,73.07700197,3419,8.480864635,11.60538118,10682.72208
1172,Pu-02,14.5002249,50.05400197,1929.000047,14.53158039,29.03180529,27970.93451
1172,Pu-03,6.772650389,0,4095,0,6.772650389,27734.00334
1172,Pu-04,6.972920816,6.115999726,5975,0.45424547,7.427166286,41663.20188
1172,Pu-05,11.82135978,0.129,5034,0.015269251,11.83662903,59508.72511
1172,Co-01,23.87667447,26.35000034,876,8.54243562,32.41911009,20915.96684
1172,Co-02,5.318392184,3.85,664,0.212956941,5.531349126,3531.41241
1172,Ga-01,5.668668648,40.83999757,1250,3.913259031,9.581927679,7085.83581
1172,Ga-02,9.622984349,32.97000028,1250,4.733250753,14.3562351,12028.73044
1172,Ga-03,7.514470977,41.7850025,1250,5.393664899,12.90813588,9393.088721
1172,Ga-04,3.728265387,10.18499717,1250,0.422784292,4.151049679,4660.331733
1172,Cr-01,3.540231699,43.38078761,1476,2.712472197,6.252703896,5225.381988
1172,Cr-02,3.927804557,50.27700253,1250,3.971567478,7.899372035,4909.755696
1172,Pd-01,1.714058368,0,3765,0,1.714058368,6453.429756
1172,Pd-02,6.534939626,45.67699969,3765,5.494844422,12.02978405,24604.04769
1173,Pu-01,3.123471168,73.07800197,3419,8.478458095,11.60192926,10679.14792
1173,Pu-02,14.49537351,50.05600197,1929.000047,14.5278807,29.02325421,27961.57619
1173,Pu-03,6.770384441,0,4095,0,6.770384441,27724.72428
1173,Pu-04,6.970587863,6.123999726,5975,0.454726214,7.425314077,41649.26248
1173,Pu-05,11.81740467,0.132,5034,0.015619592,11.83302426,59488.81508
1173,Co-01,23.87187374,26.40000034,876,8.562737471,32.43461121,20911.7614
1173,Co-02,5.317322849,3.9,664,0.215791458,5.533114307,3530.702372
1173,Ga-01,5.665622269,40.85999757,1250,3.914394701,9.58001697,7082.027837
1173,Ga-02,9.618400615,32.98000028,1250,4.733137217,14.35153783,12023.00077
1173,Ga-03,7.511529718,41.7900025,1250,5.392662072,12.90419179,9389.412147
1173,Ga-04,3.726261793,10.18999717,1250,0.422788063,4.149049856,4657.827241
1173,Cr-01,3.535565168,43.38178761,1476,2.709007062,6.24457223,5218.494188
1173,Cr-02,3.92262715,50.27800253,1250,3.966491047,7.889118196,4903.283937
1173,Pd-01,1.713713733,0,3765,0,1.713713733,6452.132207
1173,Pd-02,6.533625688,45.67799969,3765,5.493961018,12.02758671,24599.10071
1174,Pu-01,3.122426138,73.07900197,3419,8.476052247,11.59847838,10675.57496
1174,Pu-02,14.49052375,50.05800197,1929.000047,14.52418195,29.01470569,27952.22099
1174,Pu-03,6.768119251,0,4095,0,6.768119251,27715.44833
1174,Pu-04,6.968255691,6.131999726,5975,0.455206693,7.423462384,41635.32775
1174,Pu-05,11.81345088,0.135,5034,0.015969718,11.82942059,59468.91172
1174,Co-01,23.86707398,26.45000034,876,8.583060745,32.45013472,20907.5568
1174,Co-02,5.316253729,3.95,664,0.218627821,5.534881551,3529.992476
1174,Ga-01,5.662577528,40.87999757,1250,3.91553021,9.578107738,7078.22191
1174,Ga-02,9.613819064,32.99000028,1250,4.733023354,14.34684242,12017.27383
1174,Ga-03,7.50858961,41.7950025,1250,5.391659394,12.900249,9385.737012
1174,Ga-04,3.724259276,10.19499717,1250,0.422791733,4.147051009,4655.324095
1174,Cr-01,3.530904788,43.38278761,1476,2.705546353,6.236451141,5211.615467
1174,Cr-02,3.917456567,50.27900253,1250,3.961421103,7.87887767,4896.820708
1174,Pd-01,1.713369168,0,3765,0,1.713369168,6450.834918
1174,Pd-02,6.532312014,45.67899969,3765,5.493077755,12.02538977,24594.15473
1175,Pu-01,3.121381457,73.08000197,3419,8.473647092,11.59502855,10672.0032
1175,Pu-02,14.4856756,50.06000197,1929.000047,14.52048414,29.00615974,27942.86892
1175,Pu-03,6.765854819,0,4095,0,6.765854819,27706.17548
1175,Pu-04,6.965924298,6.139999726,5975,0.455686908,7.421611206,41621.39768
1175,Pu-05,11.80949841,0.138,5034,0.016319629,11.82581804,59449.01501
1175,Co-01,23.86227518,26.50000034,876,8.603405488,32.46568067,20903.35306
1175,Co-02,5.315184824,4,664,0.221466034,5.536650859,3529.282723
1175,Ga-01,5.659534422,40.89999757,1250,3.91666556,9.576199982,7074.418028
1175,Ga-02,9.609239696,33.00000028,1250,4.732909163,14.34214886,12011.54962
1175,Ga-03,7.505650653,41.8000025,1250,5.390656866,12.89630752,9382.063316
1175,Ga-04,3.722257835,10.19999717,1250,0.422795303,4.145053138,4652.822294
1175,Cr-01,3.526250551,43.38378761,1476,2.702090064,6.228340615,5204.745814
1175,Cr-02,3.912292799,50.28000253,1250,3.956357641,7.86865044,4890.365999
1175,Pd-01,1.713024672,0,3765,0,1.713024672,6449.53789
1175,Pd-02,6.530998604,45.67999969,3765,5.492194633,12.02319324,24589.20974
1176,Pu-01,3.120337126,73.08100197,3419,8.47124263,11.59157976,10668.43264
1176,Pu-02,14.48082908,50.06200197,1929.000047,14.51678727,28.99761636,27933.51999
1176,Pu-03,6.763591145,0,4095,0,6.763591145,27696.90574
1176,Pu-04,6.963593686,6.147999726,5975,0.456166858,7.419760544,41607.47228
1176,Pu-05,11.80554727,0.141,5034,0.016669325,11.82221659,59429.12495
1176,Co-01,23.85747734,26.55000034,876,8.623771744,32.48124909,20899.15015
1176,Co-02,5.314116134,4.05,664,0.224306101,5.538422235,3528.573113
1176,Ga-01,5.656492952,40.91999757,1250,3.91780075,9.574293702,7070.61619
1176,Ga-02,9.604662509,33.01000028,1250,4.732794647,14.33745716,12005.82814
1176,Ga-03,7.502712846,41.8050025,1250,5.389654486,12.89236733,9378.391058
1176,Ga-04,3.72025747,10.20499717,1250,0.422798772,4.143056242,4650.321838
1176,Cr-01,3.521602449,43.38478761,1476,2.69863819,6.220240639,5197.885215
1176,Cr-02,3.907135839,50.28100253,1250,3.95130065,7.858436489,4883.919798
1176,Pd-01,1.712680245,0,3765,0,1.712680245,6448.241123
1176,Pd-02,6.529685458,45.68099969,3765,5.491311652,12.02099711,24584.26575
1177,Pu-01,3.119293145,73.08200197,3419,8.46883886,11.588132,10664.86326
1177,Pu-02,14.47598419,50.06400197,1929.000047,14.51309135,28.98907553,27924.17418
1177,Pu-03,6.761328228,0,4095,0,6.761328228,27687.63909
1177,Pu-04,6.961263854,6.155999726,5975,0.456646544,7.417910398,41593.55153
1177,Pu-05,11.80159745,0.144,5034,0.017018807,11.81861626,59409.24156
1177,Co-01,23.85268047,26.60000034,876,8.644159561,32.49684003,20894.9481
1177,Co-02,5.313047659,4.1,664,0.227148023,5.540195682,3527.863646
1177,Ga-01,5.653453117,40.93999757,1250,3.918935782,9.572388899,7066.816396
1177,Ga-02,9.600087502,33.02000028,1250,4.732679804,14.33276731,12000.10938
1177,Ga-03,7.499776189,41.8100025,1250,5.388652256,12.88842845,9374.720237
1177,Ga-04,3.71825818,10.20999717,1250,0.422802142,4.141060321,4647.822725
1177,Cr-01,3.516960474,43.38578761,1476,2.695190725,6.212151199,5191.03366
1177,Cr-02,3.901985675,50.28200253,1250,3.946250123,7.848235799,4877.482094
1177,Pd-01,1.712335888,0,3765,0,1.712335888,6446.944616
1177,Pd-02,6.528372576,45.68199969,3765,5.490428813,12.01880139,24579.32275
1178,Pu-01,3.118249513,73.08300197,3419,8.466435782,11.58468529,10661.29508
1178,Pu-02,14.47114091,50.06600197,1929.000047,14.50939636,28.98053727,27914.83149
1178,Pu-03,6.759066068,0,4095,0,6.759066068,27678.37555
1178,Pu-04,6.958934801,6.163999726,5975,0.457125965,7.416060766,41579.63544
1178,Pu-05,11.79764895,0.147,5034,0.017368075,11.81501702,59389.36481
1178,Co-01,23.84788457,26.65000034,876,8.664568983,32.51245355,20890.74688
1178,Co-02,5.311979399,4.15,664,0.229991805,5.541971204,3527.154321
1178,Ga-01,5.650414915,40.95999757,1250,3.920070658,9.570485572,7063.018643
1178,Ga-02,9.595514674,33.03000028,1250,4.732564636,14.32807931,11994.39334
1178,Ga-03,7.496840682,41.8150025,1250,5.387650174,12.88449086,9371.050853
1178,Ga-04,3.716259964,10.21499717,1250,0.422805411,4.139065375,4645.324955
1178,Cr-01,3.512324618,43.38678761,1476,2.691747664,6.204072282,5184.191136
1178,Cr-02,3.896842301,50.28300253,1250,3.941206052,7.838048353,4871.052876
1178,Pd-01,1.711991599,0,3765,0,1.711991599,6445.648371
1178,Pd-02,6.527059958,45.68299969,3765,5.489546115,12.01660607,24574.38074
1179,Pu-01,3.11720623,73.08400197,3419,8.464033396,11.58123963,10657.7281
1179,Pu-02,14.46629925,50.06800197,1929.000047,14.50570232,28.97200157,27905.49194
1179,Pu-03,6.756804665,0,4095,0,6.756804665,27669.1151
1179,Pu-04,6.956606527,6.171999726,5975,0.457605123,7.41421165,41565.724
1179,Pu-05,11.79370177,0.15,5034,0.017717128,11.8114189,59369.49472
1179,Co-01,23.84308963,26.70000034,876,8.685000058,32.52808969,20886.54651
1179,Co-02,5.310911353,4.2,664,0.23283745,5.543748803,3526.445139
1179,Ga-01,5.647378346,40.97999757,1250,3.921205377,9.568583722,7059.222932
1179,Ga-02,9.590944024,33.04000028,1250,4.732449142,14.32339317,11988.68003
1179,Ga-03,7.493906324,41.8200025,1250,5.386648242,12.88055457,9367.382905
1179,Ga-04,3.714262822,10.21999717,1250,0.42280858,4.137071402,4642.828528
1179,Cr-01,3.507694872,43.38778761,1476,2.688309,6.196003873,5177.357632
1179,Cr-02,3.891705706,50.28400253,1250,3.936168428,7.827874134,4864.632133
1179,Pd-01,1.71164738,0,3765,0,1.71164738,6444.352386
1179,Pd-02,6.525747604,45.68399969,3765,5.488663558,12.01441116,24569.43973
1180,Pu-01,3.116163296,73.08500197,3419,8.461631702,11.577795,10654.16231
1180,Pu-02,14.46145921,50.07000197,1929.000047,14.50200921,28.96346842,27896.15551
1180,Pu-03,6.754544019,0,4095,0,6.754544019,27659.85776
1180,Pu-04,6.954279033,6.179999726,5975,0.458084016,7.412363049,41551.81722
1180,Pu-05,11.78975591,0.153,5034,0.018065967,11.80782188,59349.63127
1180,Co-01,23.83829565,26.75000034,876,8.70545283,32.54374848,20882.34699
1180,Co-02,5.309843523,4.25,664,0.235684961,5.545528483,3525.736099
1180,Ga-01,5.644343408,40.99999757,1250,3.92233994,9.566683348,7055.42926
1180,Ga-02,9.586375552,33.05000028,1250,4.732333323,14.31870888,11982.96944
1180,Ga-03,7.490973114,41.8250025,1250,5.385646459,12.87661957,9363.716392
1180,Ga-04,3.712266754,10.22499717,1250,0.42281165,4.135078403,4640.333442
1180,Cr-01,3.50307123,43.38878761,1476,2.684874729,6.187945959,5170.533135
1180,Cr-02,3.886575882,50.28500253,1250,3.931137243,7.817713125,4858.219853
1180,Pd-01,1.71130323,0,3765,0,1.71130323,6443.056661
1180,Pd-02,6.524435514,45.68499969,3765,5.487781142,12.01221666,24564.49971
1181,Pu-01,3.115120711,73.08600197,3419,8.4592307,11.57435141,10650.59771
1181,Pu-02,14.4566208,50.07200197,1929.000047,14.49831705,28.95493784,27886.8222
1181,Pu-03,6.752284129,0,4095,0,6.752284129,27650.60351
1181,Pu-04,6.951952317,6.187999726,5975,0.458562646,7.410514962,41537.91509
1181,Pu-05,11.78581138,0.156,5034,0.018414593,11.80422597,59329.77447
1181,Co-01,23.83350264,26.80000034,876,8.725927348,32.55942999,20878.14831
1181,Co-02,5.308775907,4.3,664,0.238534341,5.547310247,3525.027202
1181,Ga-01,5.641310102,41.01999757,1250,3.923474349,9.564784451,7051.637627
1181,Ga-02,9.581809256,33.06000028,1250,4.732217179,14.31402644,11977.26157
1181,Ga-03,7.488041052,41.8300025,1250,5.384644825,12.87268588,9360.051315
1181,Ga-04,3.710271758,10.22999717,1250,0.422814619,4.133086377,4637.839697
1181,Cr-01,3.498453681,43.38978761,1476,2.681444845,6.179898526,5163.717634
1181,Cr-02,3.88145282,50.28600253,1250,3.926112489,7.807565309,4851.816025
1181,Pd-01,1.710959149,0,3765,0,1.710959149,6441.761197
1181,Pd-02,6.523123688,45.68599969,3765,5.486898867,12.01002255,24559.56068
1182,Pu-01,3.114078475,73.08700197,3419,8.456830389,11.57090886,10647.03431
1182,Pu-02,14.451784,50.07400197,1929.000047,14.49462582,28.94640982,27877.49201
1182,Pu-03,6.750024995,0,4095,0,6.750024995,27641.35235
1182,Pu-04,6.949626379,6.195999726,5975,0.459041011,7.40866739,41524.01761
1182,Pu-05,11.78186816,0.159,5034,0.018763004,11.80063116,59309.92431
1182,Co-01,23.82871059,26.85000034,876,8.746423657,32.57513425,20873.95048
1182,Co-02,5.307708505,4.35,664,0.241385593,5.549094098,3524.318447
1182,Ga-01,5.638278426,41.03999757,1250,3.924608605,9.56288703,7047.848032
1182,Ga-02,9.577245135,33.07000028,1250,4.732100711,14.30934585,11971.55642
1182,Ga-03,7.485110138,41.8350025,1250,5.38364334,12.86875348,9356.387673
1182,Ga-04,3.708277834,10.23499717,1250,0.422817489,4.131095323,4635.347292
1182,Cr-01,3.49384222,43.39078761,1476,2.678019341,6.171861561,5156.911116
1182,Cr-02,3.876336511,50.28700253,1250,3.921094158,7.797430669,4845.420638
1182,Pd-01,1.710615138,0,3765,0,1.710615138,6440.465994
1182,Pd-02,6.521812125,45.68699969,3765,5.486016733,12.00782886,24554.62265
1183,Pu-01,3.113036587,73.08800197,3419,8.454430769,11.56746736,10643.47209
1183,Pu-02,14.44694882,50.07600197,1929.000047,14.49093554,28.93788436,27868.16495
1183,Pu-03,6.747766617,0,4095,0,6.747766617,27632.1043
1183,Pu-04,6.94730122,6.203999726,5975,0.459519113,7.406820333,41510.12479
1183,Pu-05,11.77792626,0.162,5034,0.019111201,11.79703746,59290.08079
1183,Co-01,23.8239195,26.90000034,876,8.766941803,32.59086131,20869.75349
1183,Co-02,5.306641318,4.4,664,0.244238722,5.55088004,3523.609835
1183,Ga-01,5.635248379,41.05999757,1250,3.925742707,9.560991086,7044.060473
1183,Ga-02,9.572683187,33.08000028,1250,4.731983918,14.30466711,11965.85398
1183,Ga-03,7.482180371,41.8400025,1250,5.382642004,12.86482238,9352.725464
1183,Ga-04,3.706284982,10.23999717,1250,0.42282026,4.129105241,4632.856227
1183,Cr-01,3.489236837,43.39178761,1476,2.674598213,6.16383505,5150.113571
1183,Cr-02,3.871226946,50.28800253,1250,3.916082241,7.787309187,4839.033682
1183,Pd-01,1.710271195,0,3765,0,1.710271195,6439.171051
1183,Pd-02,6.520500827,45.68799969,3765,5.48513474,12.00563557,24549.68561
1184,Pu-01,3.111995048,73.08900197,3419,8.45203184,11.56402689,10639.91107
1184,Pu-02,14.44211525,50.07800197,1929.000047,14.4872462,28.92936145,27858.841
1184,Pu-03,6.745508994,0,4095,0,6.745508994,27622.85933
1184,Pu-04,6.944976838,6.211999726,5975,0.459996952,7.40497379,41496.23661
1184,Pu-05,11.77398568,0.165,5034,0.019459184,11.79344486,59270.24392
1184,Co-01,23.81912938,26.95000034,876,8.787481835,32.60661122,20865.55734
1184,Co-02,5.305574346,4.45,664,0.247093729,5.552668075,3522.901366
1184,Ga-01,5.63221996,41.07999757,1250,3.926876658,9.559096619,7040.27495
1184,Ga-02,9.568123413,33.09000028,1250,4.731866802,14.29999022,11960.15427
1184,Ga-03,7.479251751,41.8450025,1250,5.381640817,12.86089257,9349.064689
1184,Ga-04,3.7042932,10.24499717,1250,0.422822931,4.127116131,4630.3665
1184,Cr-01,3.484637524,43.39278761,1476,2.671181455,6.155818979,5143.324985
1184,Cr-02,3.866124115,50.28900253,1250,3.911076731,7.777200846,4832.655144
1184,Pd-01,1.709927322,0,3765,0,1.709927322,6437.876368
1184,Pd-02,6.519189791,45.68899969,3765,5.484252888,12.00344268,24544.74956
1185,Pu-01,3.110953858,73.09000197,3419,8.449633602,11.56058746,10636.35124
1185,Pu-02,14.43728331,50.08000197,1929.000047,14.48355779,28.9208411,27849.52018
1185,Pu-03,6.743252127,0,4095,0,6.743252127,27613.61746
1185,Pu-04,6.942653235,6.219999726,5975,0.460474526,7.403127761,41482.35308
1185,Pu-05,11.77004642,0.168,5034,0.019806954,11.78985337,59250.41368
1185,Co-01,23.81434022,27.00000034,876,8.808043797,32.62238402,20861.36204
1185,Co-02,5.304507588,4.5,664,0.249950619,5.554458208,3522.193039
1185,Ga-01,5.629193169,41.09999757,1250,3.928010458,9.557203628,7036.491461
1185,Ga-02,9.563565811,33.10000028,1250,4.731749362,14.29531517,11954.45726
